relationship_id,source_db,from_table,from_columns,to_table,to_columns,join_condition,relationship_type,validation_status,validation_source,confidence
CAND0447,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDER_BILLING_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0448,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_LOG,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDER_BILLING_LOG.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDER_BILLING_LOG.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0449,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_LOG,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_BILLING_LOG.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_BILLING_LOG.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0450,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_LOG_TEST,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDER_BILLING_LOG_TEST.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0451,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_LOG_TEST,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDER_BILLING_LOG_TEST.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDER_BILLING_LOG_TEST.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0452,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_LOG_TEST,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_BILLING_LOG_TEST.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_BILLING_LOG_TEST.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0453,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_TYPE_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDER_BILLING_TYPE_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0454,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_TYPE_LOG,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDER_BILLING_TYPE_LOG.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDER_BILLING_TYPE_LOG.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0455,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_TYPE_LOG_TEST,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDER_BILLING_TYPE_LOG_TEST.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0456,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_TYPE_LOG_TEST,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDER_BILLING_TYPE_LOG_TEST.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDER_BILLING_TYPE_LOG_TEST.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0457,10.10.10.15:1521/his,ORDADM.ORDER_ERROR_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDER_ERROR_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0458,10.10.10.15:1521/his,ORDADM.ORDER_ERROR_LOG,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_ERROR_LOG.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_ERROR_LOG.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0459,10.10.10.15:1521/his,ORDADM.ORDER_SPLIT_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDER_SPLIT_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0460,10.10.10.15:1521/his,ORDADM.ORDER_SPLIT_LOG,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDER_SPLIT_LOG.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDER_SPLIT_LOG.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0461,10.10.10.15:1521/his,ORDADM.ORDER_SPLIT_LOG,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_SPLIT_LOG.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_SPLIT_LOG.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0462,10.10.10.15:1521/his,ORDADM.ORDER_SPLIT_LOG_TEST,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDER_SPLIT_LOG_TEST.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0463,10.10.10.15:1521/his,ORDADM.ORDER_SPLIT_LOG_TEST,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDER_SPLIT_LOG_TEST.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDER_SPLIT_LOG_TEST.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0464,10.10.10.15:1521/his,ORDADM.ORDER_SPLIT_LOG_TEST,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_SPLIT_LOG_TEST.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_SPLIT_LOG_TEST.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0465,10.10.10.15:1521/his,ORDADM.SPECIALTIES_CURE_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.SPECIALTIES_CURE_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0466,10.10.10.15:1521/his,ORDADM.SPECIALTIES_CURE_MASTER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.SPECIALTIES_CURE_MASTER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.SPECIALTIES_CURE_MASTER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0467,10.10.10.15:1521/his,ORDADM.TJJKHLYY_XML,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.TJJKHLYY_XML.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0468,10.10.10.15:1521/his,ORDADM.TJJKHLYY_XML,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.TJJKHLYY_XML.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.TJJKHLYY_XML.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0469,10.10.10.15:1521/his,ORDADM.VITAL_SIGNS_REC,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.VITAL_SIGNS_REC.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0470,10.10.10.15:1521/his,ORDADM.VITAL_SIGNS_REC,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.VITAL_SIGNS_REC.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.VITAL_SIGNS_REC.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0471,10.10.10.15:1521/his,ORDADM.hp_appointment,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.hp_appointment.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0472,10.10.10.15:1521/his,OUTPADM.CLINIC_APPOINTS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_APPOINTS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0473,10.10.10.15:1521/his,OUTPADM.CLINIC_APPOINTS_SIGN,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_APPOINTS_SIGN.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0474,10.10.10.15:1521/his,OUTPADM.CLINIC_BILL_ITEMS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_BILL_ITEMS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0475,10.10.10.15:1521/his,OUTPADM.CLINIC_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0476,10.10.10.15:1521/his,OUTPADM.CLINIC_MASTER_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_MASTER_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0477,10.10.10.15:1521/his,OUTPADM.CLINIC_MASTER_REFERRAL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_MASTER_REFERRAL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0478,10.10.10.15:1521/his,OUTPADM.CLINIC_RETURNED_ACCT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_RETURNED_ACCT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0479,10.10.10.15:1521/his,OUTPADM.CLINIC_RETURNED_ACCT_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_RETURNED_ACCT_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0480,10.10.10.15:1521/his,OUTPADM.FEVER_STATE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.FEVER_STATE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0481,10.10.10.15:1521/his,OUTPADM.MR_REQUEST_QUEUE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.MR_REQUEST_QUEUE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0482,10.10.10.15:1521/his,OUTPADM.MR_REQUEST_QUEUE_BACKUP,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.MR_REQUEST_QUEUE_BACKUP.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0483,10.10.10.15:1521/his,OUTPADM.OUTP_COUNSELED_CLIPAT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.OUTP_COUNSELED_CLIPAT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0484,10.10.10.15:1521/his,OUTPADM.OUTP_COUNSELED_EXAMPAT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.OUTP_COUNSELED_EXAMPAT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0485,10.10.10.15:1521/his,OUTPADM.OUTP_COUNSELED_EXAMPAT,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,OUTPADM.OUTP_COUNSELED_EXAMPAT.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0486,10.10.10.15:1521/his,OUTPADM.OUTP_COUNSEL_PATIENT_SOURCE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.OUTP_COUNSEL_PATIENT_SOURCE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0487,10.10.10.15:1521/his,OUTPADM.REGIST_REPRINT_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.REGIST_REPRINT_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0488,10.10.10.15:1521/his,OUTPBILL.CHARGE_REDUCE_DETAIL,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.CHARGE_REDUCE_DETAIL.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0489,10.10.10.15:1521/his,OUTPBILL.CHARGE_REDUCE_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.CHARGE_REDUCE_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0490,10.10.10.15:1521/his,OUTPBILL.CHARGE_REDUCE_MASTER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,OUTPBILL.CHARGE_REDUCE_MASTER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND OUTPBILL.CHARGE_REDUCE_MASTER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0491,10.10.10.15:1521/his,OUTPBILL.CHARGE_REDUCE_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.CHARGE_REDUCE_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0492,10.10.10.15:1521/his,OUTPBILL.EINV_RCPT_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.EINV_RCPT_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0493,10.10.10.15:1521/his,OUTPBILL.EINV_RCPT_MASTER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,OUTPBILL.EINV_RCPT_MASTER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND OUTPBILL.EINV_RCPT_MASTER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0494,10.10.10.15:1521/his,OUTPBILL.EINV_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.EINV_RCPT_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0495,10.10.10.15:1521/his,OUTPBILL.OUTP_BILL_ITEMS,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_BILL_ITEMS.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0496,10.10.10.15:1521/his,OUTPBILL.OUTP_BILL_ITEMS_BACK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_BILL_ITEMS_BACK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0497,10.10.10.15:1521/his,OUTPBILL.OUTP_BILL_ITEMS_BK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_BILL_ITEMS_BK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0498,10.10.10.15:1521/his,OUTPBILL.OUTP_BILL_ITEMS_HRP,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_BILL_ITEMS_HRP.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0499,10.10.10.15:1521/his,OUTPBILL.OUTP_BILL_ITEMS_TEMP,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_BILL_ITEMS_TEMP.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0500,10.10.10.15:1521/his,OUTPBILL.OUTP_CARD_RCPT_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_CARD_RCPT_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0501,10.10.10.15:1521/his,OUTPBILL.OUTP_CARD_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_CARD_RCPT_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0502,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_ORDER_DESC.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0503,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,OUTPBILL.OUTP_ORDER_DESC.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND OUTPBILL.OUTP_ORDER_DESC.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0504,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_ORDER_DESC.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0505,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC_BACK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_ORDER_DESC_BACK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0506,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC_BACK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_ORDER_DESC_BACK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0507,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC_TEMP,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_ORDER_DESC_TEMP.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0508,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC_TEMP,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_ORDER_DESC_TEMP.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0509,10.10.10.15:1521/his,OUTPBILL.OUTP_PAYMENTS_MONEY,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_PAYMENTS_MONEY.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0510,10.10.10.15:1521/his,OUTPBILL.OUTP_PAYMENTS_MONEY_BACK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_PAYMENTS_MONEY_BACK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0511,10.10.10.15:1521/his,OUTPBILL.OUTP_PAYMENTS_MONEY_BK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_PAYMENTS_MONEY_BK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0512,10.10.10.15:1521/his,OUTPBILL.OUTP_PAYMENTS_MONEY_copy1,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_PAYMENTS_MONEY_copy1.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0513,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0514,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_BACK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_BACK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0515,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_BACK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER_BACK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0516,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0517,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_BK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER_BK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0518,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_YD,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_YD.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0519,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_YD_RE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_YD_RE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0520,10.10.10.15:1521/his,OUTPBILL.PREPAYMENT_RCPT_20210418,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.PREPAYMENT_RCPT_20210418.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0521,10.10.10.15:1521/his,OUTPBILL.PREPAYMENT_RCPT_20210418,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,OUTPBILL.PREPAYMENT_RCPT_20210418.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND OUTPBILL.PREPAYMENT_RCPT_20210418.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0522,10.10.10.15:1521/his,OUTPBILL.PREPAYMENT_RCPT_20210418,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.PREPAYMENT_RCPT_20210418.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
