系统,库名,表名,业务对象,候选主键,总数,去重数,重复数,空值数,是否可作为主键,是否可跨系统关联,风险说明
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_BK,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_BK,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_BK,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_BK,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_BK,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_DISPDATE,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_DISPDATE,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_DISPDATE,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_DISPDATE,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_copy1,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_copy1,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_copy1,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_copy1,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC_copy1,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENS_PROPERTY,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_EXPORT_DETAIL,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_EXPORT_DETAIL_LOG_NEW,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_IMPORT_DETAIL,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_IMPORT_DETAIL_DEL20170523,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_IMPORT_DETAIL_LOG_NEW,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_IMPORT_EXPORT_TRACE_CODE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_INVENTORY_BALANCE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_INVENTORY_CHECK,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_INVENTORY_CHECK_BACK,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PACKAGES,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL,处方,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL,处方,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_BACKUP2025,处方,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_BACKUP2025,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_BACKUP2025,处方,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_TEMP,处方,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_TEMP,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_TEMP,处方,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_TEMP_REFUND,处方,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_TEMP_REFUND,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_DETAIL_TEMP_REFUND,处方,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER,处方,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER,处方,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER,处方,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,处方,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,处方,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,处方,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP,处方,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP,处方,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP,处方,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,处方,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,处方,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,处方,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_QUEUE,处方,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_QUEUE,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_QUEUE_LABEL,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_TRACE_CODE,处方,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_TRACE_CODE,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRESC_TRACE_CODE,处方,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRICE_MODIFY,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRICE_MODIFY_PROFIT,药品,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRICE_MODIFY_PROFIT,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PRICE_PROFIT,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PROVIDE_APPLICATION,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_PURCHASE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_0930,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_BALANCE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_BALANCE_COMPARE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_BEGINNING,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_LOCATION,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_LOG,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_LOG_CHS,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_LOG_NEW,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOCK_SUPPLYINDICATORLOG,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STOP_LOG,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_STORAGE_PROFILE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_TEMP_DETAIL,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_TEMP_DETAIL,药品,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_TEMP_DETAIL,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_TEMP_MASTER,处方,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_TEMP_MASTER,处方,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_TEMP_MASTER,处方,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_TEMP_MASTER,处方,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_YPID,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.INP_BILL_DETAIL_BK,住院就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.INP_BILL_DETAIL_BK,住院就诊,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.INP_BILL_DETAIL_BK,住院就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.INP_BILL_DETAIL_BK,住院就诊,RCPT_NO+ITEM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.INP_BILL_DETAIL_BK,住院就诊,DEPT_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.INP_BILL_DETAIL_BK,住院就诊,ITEM_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.MANAGED_DRUG_CATALOG,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.NEW_DRUG_MESSAGE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.PREPARATION_DEPT_DESC,药品,DEPT_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
